Date,DMA,TV GRP,Magazine GRP
1/23/2017,Quincy-Hannibal-Keokuk,79,16
1/23/2017,Raleigh-Durham (Fayetvlle),79,16
1/23/2017,Rapid City,79,16
1/23/2017,Reno,79,16
1/23/2017,Richmond-Petersburg,79,16
1/23/2017,Roanoke-Lynchburg,79,16
1/23/2017,"Rochester, NY",79,16
1/23/2017,Rochestr-Mason City-Austin,79,16
1/23/2017,Rockford,79,16
1/23/2017,Sacramnto-Stkton-Modesto,79,16
1/23/2017,Salisbury,79,16
1/23/2017,Salt Lake City,79,16
1/23/2017,San Angelo,79,16
1/23/2017,San Antonio,79,16
1/23/2017,San Diego,79,16
1/23/2017,San Francisco-Oak-San Jose,79,16
1/23/2017,SantaBarbra-SanMar-SanLuOb,79,16
1/23/2017,Savannah,79,16
1/23/2017,Seattle-Tacoma,79,16
1/23/2017,Sherman-Ada,79,16
1/23/2017,Shreveport,79,16
1/23/2017,Sioux City,79,16
1/23/2017,Sioux Falls(Mitchell),79,16
1/23/2017,South Bend-Elkhart,79,16
1/23/2017,Spokane,79,16
1/23/2017,"Springfield, MO",79,16
1/23/2017,Springfield-Holyoke,79,16
1/23/2017,St. Joseph,79,16
1/23/2017,St. Louis,79,16
1/23/2017,Syracuse,79,16
1/23/2017,Tallahassee-Thomasville,79,16
1/23/2017,Tampa-St. Pete (Sarasota),79,16
1/23/2017,Terre Haute,79,16
1/23/2017,Toledo,79,16
1/23/2017,Topeka,79,16
1/23/2017,Traverse City-Cadillac,79,16
1/23/2017,"Tri-Cities, TN-VA",79,16
1/23/2017,Tucson (Sierra Vista),79,16
1/23/2017,Tulsa,79,16
1/23/2017,Twin Falls,79,16
1/23/2017,Tyler-Longview(Lfkn&Ncgd),79,16
1/23/2017,Utica,79,16
1/23/2017,Victoria,79,16
1/23/2017,Waco-Temple-Bryan,79,16
1/23/2017,"Washington, DC (Hagrstwn)",79,16
1/23/2017,Watertown,79,16
1/23/2017,Wausau-Rhinelander,79,16
1/23/2017,West Palm Beach-Ft. Pierce,79,16
1/23/2017,Wheeling-Steubenville,79,16
1/23/2017,Wichita Falls & Lawton,79,16
1/23/2017,Wichita-Hutchinson Plus,79,16
1/23/2017,Wilkes Barre-Scranton-Hztn,79,16
1/23/2017,Wilmington,79,16
1/23/2017,Yakima-Pasco-Rchlnd-Knnwck,79,16
1/23/2017,Youngstown,79,16
1/23/2017,Yuma-El Centro,79,16
1/23/2017,Zanesville,79,16
1/30/2017,Abilene-Sweetwater,71,16
1/30/2017,"Albany, GA",71,16
1/30/2017,Albany-Schenectady-Troy,71,16
1/30/2017,Albuquerque-Santa Fe,71,16
1/30/2017,"Alexandria, LA",71,16
1/30/2017,Alpena,71,16
1/30/2017,Amarillo,71,16
1/30/2017,Anchorage,71,16
1/30/2017,Atlanta,71,16
1/30/2017,Augusta-Aiken,71,16
1/30/2017,Austin,71,16
1/30/2017,Bakersfield,71,16
1/30/2017,Baltimore,71,16
1/30/2017,Bangor,71,16
1/30/2017,Baton Rouge,71,16
1/30/2017,Beaumont-Port Arthur,71,16
1/30/2017,"Bend, OR",71,16
1/30/2017,Billings,71,16
1/30/2017,Biloxi-Gulfport,71,16
1/30/2017,Binghamton,71,16
1/30/2017,Birmingham (Ann and Tusc),71,16
1/30/2017,Bluefield-Beckley-Oak Hill,71,16
1/30/2017,Boise,71,16
1/30/2017,Boston (Manchester),71,16
1/30/2017,Bowling Green,71,16
1/30/2017,Buffalo,71,16
1/30/2017,Burlington-Plattsburgh,71,16
1/30/2017,Butte-Bozeman,71,16
1/30/2017,Casper-Riverton,71,16
1/30/2017,Cedar Rapids-Wtrlo-IWC&Dub,71,16
1/30/2017,Champaign&Sprngfld-Decatur,71,16
1/30/2017,"Charleston, SC",71,16
1/30/2017,Charleston-Huntington,71,16
1/30/2017,Charlotte,71,16
1/30/2017,Charlottesville,71,16
1/30/2017,Chattanooga,71,16
1/30/2017,Cheyenne-Scottsbluff,71,16
1/30/2017,Chicago,71,16
1/30/2017,Chico-Redding,71,16
1/30/2017,Cincinnati,71,16
1/30/2017,Clarksburg-Weston,71,16
1/30/2017,Cleveland-Akron (Canton),71,16
1/30/2017,Colorado Springs-Pueblo,71,16
1/30/2017,"Columbia, SC",71,16
1/30/2017,Columbia-Jefferson City,71,16
1/30/2017,"Columbus, GA (Opelika, AL)",71,16
1/30/2017,"Columbus, OH",71,16
1/30/2017,Columbus-Tupelo-W Pnt-Hstn,71,16
1/30/2017,Corpus Christi,71,16
1/30/2017,Dallas-Ft. Worth,71,16
1/30/2017,Davenport-R.Island-Moline,71,16
1/30/2017,Dayton,71,16
1/30/2017,Denver,71,16
1/30/2017,Des Moines-Ames,71,16
1/30/2017,Detroit,71,16
1/30/2017,Dothan,71,16
1/30/2017,Duluth-Superior,71,16
1/30/2017,El Paso (Las Cruces),71,16
1/30/2017,Elmira (Corning),71,16
1/30/2017,Erie,71,16
1/30/2017,Eugene,71,16
1/30/2017,Eureka,71,16
1/30/2017,Evansville,71,16
1/30/2017,Fairbanks,71,16
1/30/2017,Fargo-Valley City,71,16
1/30/2017,Flint-Saginaw-Bay City,71,16
1/30/2017,Fresno-Visalia,71,16
1/30/2017,Ft. Myers-Naples,71,16
1/30/2017,Ft. Smith-Fay-Sprngdl-Rgrs,71,16
1/30/2017,Ft. Wayne,71,16
1/30/2017,Gainesville,71,16
1/30/2017,Glendive,71,16
1/30/2017,Grand Junction-Montrose,71,16
1/30/2017,Grand Rapids-Kalmzoo-B.Crk,71,16
1/30/2017,Great Falls,71,16
1/30/2017,Green Bay-Appleton,71,16
1/30/2017,Greensboro-H.Point-W.Salem,71,16
1/30/2017,Greenville-N.Bern-Washngtn,71,16
1/30/2017,Greenvll-Spart-Ashevll-And,71,16
1/30/2017,Greenwood-Greenville,71,16
1/30/2017,Harlingen-Wslco-Brnsvl-McA,71,16
1/30/2017,Harrisburg-Lncstr-Leb-York,71,16
1/30/2017,Harrisonburg,71,16
1/30/2017,Hartford & New Haven,71,16
1/30/2017,Hattiesburg-Laurel,71,16
1/30/2017,Helena,71,16
1/30/2017,Honolulu,71,16
1/30/2017,Houston,71,16
1/30/2017,Huntsville-Decatur (Flor),71,16
1/30/2017,Idaho Fals-Pocatllo(Jcksn),71,16
1/30/2017,Indianapolis,71,16
1/30/2017,"Jackson, MS",71,16
1/30/2017,"Jackson, TN",71,16
1/30/2017,Jacksonville,71,16
1/30/2017,Johnstown-Altoona-St Colge,71,16
1/30/2017,Jonesboro,71,16
1/30/2017,Joplin-Pittsburg,71,16
1/30/2017,Juneau,71,16
1/30/2017,Kansas City,71,16
1/30/2017,Knoxville,71,16
1/30/2017,La Crosse-Eau Claire,71,16
1/30/2017,"Lafayette, IN",71,16
1/30/2017,"Lafayette, LA",71,16
1/30/2017,Lake Charles,71,16
1/30/2017,Lansing,71,16
1/30/2017,Laredo,71,16
1/30/2017,Las Vegas,71,16
1/30/2017,Lexington,71,16
1/30/2017,Lima,71,16
1/30/2017,Lincoln & Hastings-Krny,71,16
1/30/2017,Little Rock-Pine Bluff,71,16
1/30/2017,Los Angeles,71,16
1/30/2017,Louisville,71,16
1/30/2017,Lubbock,71,16
1/30/2017,Macon,71,16
1/30/2017,Madison,71,16
1/30/2017,Mankato,71,16
1/30/2017,Marquette,71,16
1/30/2017,Medford-Klamath Falls,71,16
1/30/2017,Memphis,71,16
1/30/2017,Meridian,71,16
1/30/2017,Miami-Ft. Lauderdale,71,16
1/30/2017,Milwaukee,71,16
1/30/2017,Minneapolis-St. Paul,71,16
1/30/2017,Minot-Bsmrck-Dcknsn(Wlstn),71,16
1/30/2017,Missoula,71,16
1/30/2017,Mobile-Pensacola (Ft Walt),71,16
1/30/2017,Monroe-El Dorado,71,16
1/30/2017,Monterey-Salinas,71,16
1/30/2017,Montgomery-Selma,71,16
1/30/2017,Myrtle Beach-Florence,71,16
1/30/2017,Nashville,71,16
1/30/2017,New Orleans,71,16
1/30/2017,New York,71,16
1/30/2017,Norfolk-Portsmth-Newpt Nws,71,16
1/30/2017,North Platte,71,16
1/30/2017,Odessa-Midland,71,16
1/30/2017,Oklahoma City,71,16
1/30/2017,Omaha,71,16
1/30/2017,Orlando-Daytona Bch-Melbrn,71,16
1/30/2017,Ottumwa-Kirksville,71,16
1/30/2017,Paducah-Cape Girard-Harsbg,71,16
1/30/2017,Palm Springs,71,16
1/30/2017,Panama City,71,16
1/30/2017,Parkersburg,71,16
1/30/2017,Peoria-Bloomington,71,16
1/30/2017,Philadelphia,71,16
1/30/2017,Phoenix (Prescott),71,16
1/30/2017,Pittsburgh,71,16
1/30/2017,"Portland, OR",71,16
1/30/2017,Portland-Auburn,71,16
1/30/2017,Presque Isle,71,16
1/30/2017,Providence-New Bedford,71,16
1/30/2017,Quincy-Hannibal-Keokuk,71,16
1/30/2017,Raleigh-Durham (Fayetvlle),71,16
1/30/2017,Rapid City,71,16
1/30/2017,Reno,71,16
1/30/2017,Richmond-Petersburg,71,16
1/30/2017,Roanoke-Lynchburg,71,16
1/30/2017,"Rochester, NY",71,16
1/30/2017,Rochestr-Mason City-Austin,71,16
1/30/2017,Rockford,71,16
1/30/2017,Sacramnto-Stkton-Modesto,71,16
1/30/2017,Salisbury,71,16
1/30/2017,Salt Lake City,71,16
1/30/2017,San Angelo,71,16
1/30/2017,San Antonio,71,16
1/30/2017,San Diego,71,16
1/30/2017,San Francisco-Oak-San Jose,71,16
1/30/2017,SantaBarbra-SanMar-SanLuOb,71,16
1/30/2017,Savannah,71,16
1/30/2017,Seattle-Tacoma,71,16
1/30/2017,Sherman-Ada,71,16
1/30/2017,Shreveport,71,16
1/30/2017,Sioux City,71,16
1/30/2017,Sioux Falls(Mitchell),71,16
1/30/2017,South Bend-Elkhart,71,16
1/30/2017,Spokane,71,16
1/30/2017,"Springfield, MO",71,16
1/30/2017,Springfield-Holyoke,71,16
1/30/2017,St. Joseph,71,16
1/30/2017,St. Louis,71,16
1/30/2017,Syracuse,71,16
1/30/2017,Tallahassee-Thomasville,71,16
1/30/2017,Tampa-St. Pete (Sarasota),71,16
1/30/2017,Terre Haute,71,16
1/30/2017,Toledo,71,16
1/30/2017,Topeka,71,16
1/30/2017,Traverse City-Cadillac,71,16
1/30/2017,"Tri-Cities, TN-VA",71,16
1/30/2017,Tucson (Sierra Vista),71,16
1/30/2017,Tulsa,71,16
1/30/2017,Twin Falls,71,16
1/30/2017,Tyler-Longview(Lfkn&Ncgd),71,16
1/30/2017,Utica,71,16
1/30/2017,Victoria,71,16
1/30/2017,Waco-Temple-Bryan,71,16
1/30/2017,"Washington, DC (Hagrstwn)",71,16
1/30/2017,Watertown,71,16
1/30/2017,Wausau-Rhinelander,71,16
1/30/2017,West Palm Beach-Ft. Pierce,71,16
1/30/2017,Wheeling-Steubenville,71,16
1/30/2017,Wichita Falls & Lawton,71,16
1/30/2017,Wichita-Hutchinson Plus,71,16
1/30/2017,Wilkes Barre-Scranton-Hztn,71,16
1/30/2017,Wilmington,71,16
1/30/2017,Yakima-Pasco-Rchlnd-Knnwck,71,16
1/30/2017,Youngstown,71,16
1/30/2017,Yuma-El Centro,71,16
1/30/2017,Zanesville,71,16
2/6/2017,Abilene-Sweetwater,72,16
2/6/2017,"Albany, GA",72,16
2/6/2017,Albany-Schenectady-Troy,72,16
2/6/2017,Albuquerque-Santa Fe,72,16
2/6/2017,"Alexandria, LA",72,16
2/6/2017,Alpena,72,16
2/6/2017,Amarillo,72,16
2/6/2017,Anchorage,72,16
2/6/2017,Atlanta,72,16
2/6/2017,Augusta-Aiken,72,16
2/6/2017,Austin,72,16
2/6/2017,Bakersfield,72,16
2/6/2017,Baltimore,72,16
2/6/2017,Bangor,72,16
2/6/2017,Baton Rouge,72,16
2/6/2017,Beaumont-Port Arthur,72,16
2/6/2017,"Bend, OR",72,16
2/6/2017,Billings,72,16
2/6/2017,Biloxi-Gulfport,72,16
2/6/2017,Binghamton,72,16
2/6/2017,Birmingham (Ann and Tusc),72,16
2/6/2017,Bluefield-Beckley-Oak Hill,72,16
2/6/2017,Boise,72,16
2/6/2017,Boston (Manchester),72,16
2/6/2017,Bowling Green,72,16
2/6/2017,Buffalo,72,16
2/6/2017,Burlington-Plattsburgh,72,16
2/6/2017,Butte-Bozeman,72,16
2/6/2017,Casper-Riverton,72,16
2/6/2017,Cedar Rapids-Wtrlo-IWC&Dub,72,16
2/6/2017,Champaign&Sprngfld-Decatur,72,16
2/6/2017,"Charleston, SC",72,16
2/6/2017,Charleston-Huntington,72,16
2/6/2017,Charlotte,72,16
2/6/2017,Charlottesville,72,16
2/6/2017,Chattanooga,72,16
2/6/2017,Cheyenne-Scottsbluff,72,16
2/6/2017,Chicago,72,16
2/6/2017,Chico-Redding,72,16
2/6/2017,Cincinnati,72,16
2/6/2017,Clarksburg-Weston,72,16
2/6/2017,Cleveland-Akron (Canton),72,16
2/6/2017,Colorado Springs-Pueblo,72,16
2/6/2017,"Columbia, SC",72,16
2/6/2017,Columbia-Jefferson City,72,16
2/6/2017,"Columbus, GA (Opelika, AL)",72,16
2/6/2017,"Columbus, OH",72,16
2/6/2017,Columbus-Tupelo-W Pnt-Hstn,72,16
2/6/2017,Corpus Christi,72,16
2/6/2017,Dallas-Ft. Worth,72,16
2/6/2017,Davenport-R.Island-Moline,72,16
2/6/2017,Dayton,72,16
2/6/2017,Denver,72,16
2/6/2017,Des Moines-Ames,72,16
2/6/2017,Detroit,72,16
2/6/2017,Dothan,72,16
2/6/2017,Duluth-Superior,72,16
2/6/2017,El Paso (Las Cruces),72,16
2/6/2017,Elmira (Corning),72,16
2/6/2017,Erie,72,16
2/6/2017,Eugene,72,16
2/6/2017,Eureka,72,16
2/6/2017,Evansville,72,16
2/6/2017,Fairbanks,72,16
2/6/2017,Fargo-Valley City,72,16
2/6/2017,Flint-Saginaw-Bay City,72,16
2/6/2017,Fresno-Visalia,72,16
2/6/2017,Ft. Myers-Naples,72,16
2/6/2017,Ft. Smith-Fay-Sprngdl-Rgrs,72,16
2/6/2017,Ft. Wayne,72,16
2/6/2017,Gainesville,72,16
2/6/2017,Glendive,72,16
2/6/2017,Grand Junction-Montrose,72,16
2/6/2017,Grand Rapids-Kalmzoo-B.Crk,72,16
2/6/2017,Great Falls,72,16
2/6/2017,Green Bay-Appleton,72,16
2/6/2017,Greensboro-H.Point-W.Salem,72,16
2/6/2017,Greenville-N.Bern-Washngtn,72,16
2/6/2017,Greenvll-Spart-Ashevll-And,72,16
2/6/2017,Greenwood-Greenville,72,16
2/6/2017,Harlingen-Wslco-Brnsvl-McA,72,16
2/6/2017,Harrisburg-Lncstr-Leb-York,72,16
2/6/2017,Harrisonburg,72,16
2/6/2017,Hartford & New Haven,72,16
2/6/2017,Hattiesburg-Laurel,72,16
2/6/2017,Helena,72,16
2/6/2017,Honolulu,72,16
2/6/2017,Houston,72,16
2/6/2017,Huntsville-Decatur (Flor),72,16
2/6/2017,Idaho Fals-Pocatllo(Jcksn),72,16
2/6/2017,Indianapolis,72,16
2/6/2017,"Jackson, MS",72,16
2/6/2017,"Jackson, TN",72,16
2/6/2017,Jacksonville,72,16
2/6/2017,Johnstown-Altoona-St Colge,72,16
2/6/2017,Jonesboro,72,16
2/6/2017,Joplin-Pittsburg,72,16
2/6/2017,Juneau,72,16
2/6/2017,Kansas City,72,16
2/6/2017,Knoxville,72,16
2/6/2017,La Crosse-Eau Claire,72,16
2/6/2017,"Lafayette, IN",72,16
2/6/2017,"Lafayette, LA",72,16
2/6/2017,Lake Charles,72,16
2/6/2017,Lansing,72,16
2/6/2017,Laredo,72,16
2/6/2017,Las Vegas,72,16
2/6/2017,Lexington,72,16
2/6/2017,Lima,72,16
2/6/2017,Lincoln & Hastings-Krny,72,16
2/6/2017,Little Rock-Pine Bluff,72,16
2/6/2017,Los Angeles,72,16
2/6/2017,Louisville,72,16
2/6/2017,Lubbock,72,16
2/6/2017,Macon,72,16
2/6/2017,Madison,72,16
2/6/2017,Mankato,72,16
2/6/2017,Marquette,72,16
2/6/2017,Medford-Klamath Falls,72,16
2/6/2017,Memphis,72,16
2/6/2017,Meridian,72,16
2/6/2017,Miami-Ft. Lauderdale,72,16
2/6/2017,Milwaukee,72,16
2/6/2017,Minneapolis-St. Paul,72,16
2/6/2017,Minot-Bsmrck-Dcknsn(Wlstn),72,16
2/6/2017,Missoula,72,16
2/6/2017,Mobile-Pensacola (Ft Walt),72,16
2/6/2017,Monroe-El Dorado,72,16
2/6/2017,Monterey-Salinas,72,16
2/6/2017,Montgomery-Selma,72,16
2/6/2017,Myrtle Beach-Florence,72,16
2/6/2017,Nashville,72,16
2/6/2017,New Orleans,72,16
2/6/2017,New York,72,16
2/6/2017,Norfolk-Portsmth-Newpt Nws,72,16
2/6/2017,North Platte,72,16
2/6/2017,Odessa-Midland,72,16
2/6/2017,Oklahoma City,72,16
2/6/2017,Omaha,72,16
2/6/2017,Orlando-Daytona Bch-Melbrn,72,16
2/6/2017,Ottumwa-Kirksville,72,16
2/6/2017,Paducah-Cape Girard-Harsbg,72,16
2/6/2017,Palm Springs,72,16
2/6/2017,Panama City,72,16
2/6/2017,Parkersburg,72,16
2/6/2017,Peoria-Bloomington,72,16
2/6/2017,Philadelphia,72,16
2/6/2017,Phoenix (Prescott),72,16
2/6/2017,Pittsburgh,72,16
2/6/2017,"Portland, OR",72,16
2/6/2017,Portland-Auburn,72,16
2/6/2017,Presque Isle,72,16
2/6/2017,Providence-New Bedford,72,16
2/6/2017,Quincy-Hannibal-Keokuk,72,16
2/6/2017,Raleigh-Durham (Fayetvlle),72,16
2/6/2017,Rapid City,72,16
2/6/2017,Reno,72,16
2/6/2017,Richmond-Petersburg,72,16
2/6/2017,Roanoke-Lynchburg,72,16
2/6/2017,"Rochester, NY",72,16
2/6/2017,Rochestr-Mason City-Austin,72,16
2/6/2017,Rockford,72,16
2/6/2017,Sacramnto-Stkton-Modesto,72,16
2/6/2017,Salisbury,72,16
2/6/2017,Salt Lake City,72,16
2/6/2017,San Angelo,72,16
2/6/2017,San Antonio,72,16
2/6/2017,San Diego,72,16
2/6/2017,San Francisco-Oak-San Jose,72,16
2/6/2017,SantaBarbra-SanMar-SanLuOb,72,16
2/6/2017,Savannah,72,16
2/6/2017,Seattle-Tacoma,72,16
2/6/2017,Sherman-Ada,72,16
2/6/2017,Shreveport,72,16
2/6/2017,Sioux City,72,16
2/6/2017,Sioux Falls(Mitchell),72,16
2/6/2017,South Bend-Elkhart,72,16
2/6/2017,Spokane,72,16
2/6/2017,"Springfield, MO",72,16
2/6/2017,Springfield-Holyoke,72,16
2/6/2017,St. Joseph,72,16
2/6/2017,St. Louis,72,16
2/6/2017,Syracuse,72,16
2/6/2017,Tallahassee-Thomasville,72,16
2/6/2017,Tampa-St. Pete (Sarasota),72,16
2/6/2017,Terre Haute,72,16
2/6/2017,Toledo,72,16
2/6/2017,Topeka,72,16
2/6/2017,Traverse City-Cadillac,72,16
2/6/2017,"Tri-Cities, TN-VA",72,16
2/6/2017,Tucson (Sierra Vista),72,16
2/6/2017,Tulsa,72,16
2/6/2017,Twin Falls,72,16
2/6/2017,Tyler-Longview(Lfkn&Ncgd),72,16
2/6/2017,Utica,72,16
2/6/2017,Victoria,72,16
2/6/2017,Waco-Temple-Bryan,72,16
2/6/2017,"Washington, DC (Hagrstwn)",72,16
2/6/2017,Watertown,72,16
2/6/2017,Wausau-Rhinelander,72,16
2/6/2017,West Palm Beach-Ft. Pierce,72,16
2/6/2017,Wheeling-Steubenville,72,16
2/6/2017,Wichita Falls & Lawton,72,16
2/6/2017,Wichita-Hutchinson Plus,72,16
2/6/2017,Wilkes Barre-Scranton-Hztn,72,16
2/6/2017,Wilmington,72,16
2/6/2017,Yakima-Pasco-Rchlnd-Knnwck,72,16
2/6/2017,Youngstown,72,16
2/6/2017,Yuma-El Centro,72,16
2/6/2017,Zanesville,72,16
2/13/2017,Abilene-Sweetwater,49,16
2/13/2017,"Albany, GA",49,16
2/13/2017,Albany-Schenectady-Troy,49,16
2/13/2017,Albuquerque-Santa Fe,49,16
2/13/2017,"Alexandria, LA",49,16
2/13/2017,Alpena,49,16
2/13/2017,Amarillo,49,16
2/13/2017,Anchorage,49,16
2/13/2017,Atlanta,49,16
2/13/2017,Augusta-Aiken,49,16
2/13/2017,Austin,49,16
2/13/2017,Bakersfield,49,16
2/13/2017,Baltimore,49,16
2/13/2017,Bangor,49,16
2/13/2017,Baton Rouge,49,16
2/13/2017,Beaumont-Port Arthur,49,16
2/13/2017,"Bend, OR",49,16
2/13/2017,Billings,49,16
2/13/2017,Biloxi-Gulfport,49,16
2/13/2017,Binghamton,49,16
2/13/2017,Birmingham (Ann and Tusc),49,16
2/13/2017,Bluefield-Beckley-Oak Hill,49,16
2/13/2017,Boise,49,16
2/13/2017,Boston (Manchester),49,16
2/13/2017,Bowling Green,49,16
2/13/2017,Buffalo,49,16
2/13/2017,Burlington-Plattsburgh,49,16
2/13/2017,Butte-Bozeman,49,16
2/13/2017,Casper-Riverton,49,16
2/13/2017,Cedar Rapids-Wtrlo-IWC&Dub,49,16
2/13/2017,Champaign&Sprngfld-Decatur,49,16
2/13/2017,"Charleston, SC",49,16
2/13/2017,Charleston-Huntington,49,16
2/13/2017,Charlotte,49,16
2/13/2017,Charlottesville,49,16
2/13/2017,Chattanooga,49,16
2/13/2017,Cheyenne-Scottsbluff,49,16
2/13/2017,Chicago,49,16
2/13/2017,Chico-Redding,49,16
2/13/2017,Cincinnati,49,16
2/13/2017,Clarksburg-Weston,49,16
2/13/2017,Cleveland-Akron (Canton),49,16
2/13/2017,Colorado Springs-Pueblo,49,16
2/13/2017,"Columbia, SC",49,16
2/13/2017,Columbia-Jefferson City,49,16
2/13/2017,"Columbus, GA (Opelika, AL)",49,16
2/13/2017,"Columbus, OH",49,16
2/13/2017,Columbus-Tupelo-W Pnt-Hstn,49,16
2/13/2017,Corpus Christi,49,16
2/13/2017,Dallas-Ft. Worth,49,16
2/13/2017,Davenport-R.Island-Moline,49,16
2/13/2017,Dayton,49,16
2/13/2017,Denver,49,16
2/13/2017,Des Moines-Ames,49,16
2/13/2017,Detroit,49,16
2/13/2017,Dothan,49,16
2/13/2017,Duluth-Superior,49,16
2/13/2017,El Paso (Las Cruces),49,16
2/13/2017,Elmira (Corning),49,16
2/13/2017,Erie,49,16
2/13/2017,Eugene,49,16
2/13/2017,Eureka,49,16
2/13/2017,Evansville,49,16
2/13/2017,Fairbanks,49,16
2/13/2017,Fargo-Valley City,49,16
2/13/2017,Flint-Saginaw-Bay City,49,16
2/13/2017,Fresno-Visalia,49,16
2/13/2017,Ft. Myers-Naples,49,16
2/13/2017,Ft. Smith-Fay-Sprngdl-Rgrs,49,16
2/13/2017,Ft. Wayne,49,16
2/13/2017,Gainesville,49,16
2/13/2017,Glendive,49,16
2/13/2017,Grand Junction-Montrose,49,16
2/13/2017,Grand Rapids-Kalmzoo-B.Crk,49,16
2/13/2017,Great Falls,49,16
2/13/2017,Green Bay-Appleton,49,16
2/13/2017,Greensboro-H.Point-W.Salem,49,16
2/13/2017,Greenville-N.Bern-Washngtn,49,16
2/13/2017,Greenvll-Spart-Ashevll-And,49,16
2/13/2017,Greenwood-Greenville,49,16
2/13/2017,Harlingen-Wslco-Brnsvl-McA,49,16
2/13/2017,Harrisburg-Lncstr-Leb-York,49,16
2/13/2017,Harrisonburg,49,16
2/13/2017,Hartford & New Haven,49,16
2/13/2017,Hattiesburg-Laurel,49,16
2/13/2017,Helena,49,16
2/13/2017,Honolulu,49,16
2/13/2017,Houston,49,16
2/13/2017,Huntsville-Decatur (Flor),49,16
2/13/2017,Idaho Fals-Pocatllo(Jcksn),49,16
2/13/2017,Indianapolis,49,16
2/13/2017,"Jackson, MS",49,16
2/13/2017,"Jackson, TN",49,16
2/13/2017,Jacksonville,49,16
2/13/2017,Johnstown-Altoona-St Colge,49,16
2/13/2017,Jonesboro,49,16
2/13/2017,Joplin-Pittsburg,49,16
2/13/2017,Juneau,49,16
2/13/2017,Kansas City,49,16
2/13/2017,Knoxville,49,16
2/13/2017,La Crosse-Eau Claire,49,16
2/13/2017,"Lafayette, IN",49,16
2/13/2017,"Lafayette, LA",49,16
2/13/2017,Lake Charles,49,16
2/13/2017,Lansing,49,16
2/13/2017,Laredo,49,16
2/13/2017,Las Vegas,49,16
2/13/2017,Lexington,49,16
2/13/2017,Lima,49,16
2/13/2017,Lincoln & Hastings-Krny,49,16
2/13/2017,Little Rock-Pine Bluff,49,16
2/13/2017,Los Angeles,49,16
2/13/2017,Louisville,49,16
2/13/2017,Lubbock,49,16
2/13/2017,Macon,49,16
2/13/2017,Madison,49,16
2/13/2017,Mankato,49,16
2/13/2017,Marquette,49,16
2/13/2017,Medford-Klamath Falls,49,16
2/13/2017,Memphis,49,16
2/13/2017,Meridian,49,16
2/13/2017,Miami-Ft. Lauderdale,49,16
2/13/2017,Milwaukee,49,16
2/13/2017,Minneapolis-St. Paul,49,16
2/13/2017,Minot-Bsmrck-Dcknsn(Wlstn),49,16
2/13/2017,Missoula,49,16
2/13/2017,Mobile-Pensacola (Ft Walt),49,16
2/13/2017,Monroe-El Dorado,49,16
2/13/2017,Monterey-Salinas,49,16
2/13/2017,Montgomery-Selma,49,16
2/13/2017,Myrtle Beach-Florence,49,16
2/13/2017,Nashville,49,16
2/13/2017,New Orleans,49,16
2/13/2017,New York,49,16
2/13/2017,Norfolk-Portsmth-Newpt Nws,49,16
2/13/2017,North Platte,49,16
2/13/2017,Odessa-Midland,49,16
2/13/2017,Oklahoma City,49,16
2/13/2017,Omaha,49,16
2/13/2017,Orlando-Daytona Bch-Melbrn,49,16
2/13/2017,Ottumwa-Kirksville,49,16
2/13/2017,Paducah-Cape Girard-Harsbg,49,16
2/13/2017,Palm Springs,49,16
2/13/2017,Panama City,49,16
2/13/2017,Parkersburg,49,16
2/13/2017,Peoria-Bloomington,49,16
2/13/2017,Philadelphia,49,16
2/13/2017,Phoenix (Prescott),49,16
2/13/2017,Pittsburgh,49,16
2/13/2017,"Portland, OR",49,16
2/13/2017,Portland-Auburn,49,16
2/13/2017,Presque Isle,49,16
2/13/2017,Providence-New Bedford,49,16
2/13/2017,Quincy-Hannibal-Keokuk,49,16
2/13/2017,Raleigh-Durham (Fayetvlle),49,16
2/13/2017,Rapid City,49,16
2/13/2017,Reno,49,16
2/13/2017,Richmond-Petersburg,49,16
2/13/2017,Roanoke-Lynchburg,49,16
2/13/2017,"Rochester, NY",49,16
2/13/2017,Rochestr-Mason City-Austin,49,16
2/13/2017,Rockford,49,16
2/13/2017,Sacramnto-Stkton-Modesto,49,16
2/13/2017,Salisbury,49,16
2/13/2017,Salt Lake City,49,16
2/13/2017,San Angelo,49,16
2/13/2017,San Antonio,49,16
2/13/2017,San Diego,49,16
2/13/2017,San Francisco-Oak-San Jose,49,16
2/13/2017,SantaBarbra-SanMar-SanLuOb,49,16
2/13/2017,Savannah,49,16
2/13/2017,Seattle-Tacoma,49,16
2/13/2017,Sherman-Ada,49,16
2/13/2017,Shreveport,49,16
2/13/2017,Sioux City,49,16
2/13/2017,Sioux Falls(Mitchell),49,16
2/13/2017,South Bend-Elkhart,49,16
2/13/2017,Spokane,49,16
2/13/2017,"Springfield, MO",49,16
2/13/2017,Springfield-Holyoke,49,16
2/13/2017,St. Joseph,49,16
2/13/2017,St. Louis,49,16
2/13/2017,Syracuse,49,16
2/13/2017,Tallahassee-Thomasville,49,16
2/13/2017,Tampa-St. Pete (Sarasota),49,16
2/13/2017,Terre Haute,49,16
2/13/2017,Toledo,49,16
2/13/2017,Topeka,49,16
2/13/2017,Traverse City-Cadillac,49,16
2/13/2017,"Tri-Cities, TN-VA",49,16
2/13/2017,Tucson (Sierra Vista),49,16
