Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
8/28/2017,Always-On,BuzzFeed,P11170,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,645,500","19,746","1,332,855","599,784"
8/28/2017,Mobile Always-On,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"1,806,739","13,369",0,0
8/28/2017,Mobile Always-On,Mobvious,P11128,Tracking Pixel,Tracking Pixel,1x1,"553,886","3,821",0,0
8/28/2017,Website Traffic,Mobvious,P11174,Tracking Pixel,Tracking Pixel,1x1,"1,357,627","37,877",0,0
8/28/2017,Website Traffic,Hulu,P11364,Wallet FEP,In-Stream Video,1920x1080,"730,101","14,382","598,682","449,011"
8/28/2017,Always-On,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"492,984","15,381","399,317","215,631"
8/28/2017,Always-On,BuzzFeed,P11144,SL 728x90,In-Stream Tracking,728x90,"1,938,670","14,346",0,0
8/28/2017,Always-On,NBCUni.com,P11146,Wallet FEP,In-Stream Video,1920x1080,"623,643","26,691","511,387","480,703"
8/28/2017,Always-On,Mobvious,P11140,SL 728x90,In-Stream Tracking,728x90,"1,210,002","2,299",0,0
8/28/2017,Website Traffic,Hulu,P11236,Tracking Pixel,Tracking Pixel,1x1,"1,096,536","2,522",0,0
8/28/2017,Mobile Always-On,Pandora.com,P11208,Tracking Pixel,Tracking Pixel,1x1,"96,859","1,636",0,0
8/28/2017,Always-On,Pandora.com,P11160,New Product 300x600,Mobile Rich Media,300x600,"1,151,399","59,066",0,0
8/28/2017,Website Traffic,VEVO US,P11113,Bag 300x250,Standard Banner,300x250,"1,934,246","42,359",0,0
8/28/2017,Website Traffic,VEVO US,P11116,SL 728x90,In-Stream Tracking,728x90,"1,805,729","83,244",0,0
8/28/2017,Website Traffic,VEVO US,P11123,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"927,896","10,206","788,711","544,210"
8/28/2017,Website Traffic,VEVO US,P11189,New Product 300x600,Mobile Rich Media,300x600,"519,266","1,038",0,0
8/28/2017,Website Traffic,Yahoo En Espanol,P11172,Wallet 300x250,HTML5 Standard Banner,300x250,"819,332","44,571",0,0
8/28/2017,Website Traffic,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"712,785","18,247",0,0
8/28/2017,Website Traffic,Yahoo En Espanol,P11284,New Product 300x600,Mobile Rich Media,300x600,"148,251","7,457",0,0
8/28/2017,Always-On,VEVO US,P11116,Bag 300x250,Standard Banner,300x250,"517,529","4,140",0,0
8/28/2017,Always-On,YouTube US,P11173,New Product 300x600,Mobile Rich Media,300x600,"1,084,998","46,437","889,698","827,419"
8/28/2017,Website Traffic,YouTube US,P11163,Tracking Pixel,Tracking Pixel,1x1,"925,337","45,896","740,269","525,590"
8/28/2017,Website Traffic,YouTube US,P11173,SL 728x90,In-Stream Tracking,728x90,"95,717","2,928","94,759","70,121"
8/28/2017,Mobile Always-On,YouTube US,P11114,New Product 300x600,Mobile Rich Media,300x600,"2,007,442","8,431","1,947,218","1,051,497"
9/4/2017,Mobile Always-On,BuzzFeed,P11138,New Product 300x600,Mobile Rich Media,300x600,"2,084,774","100,694",0,0
9/4/2017,Website Traffic,CBS Interactive US,P11243,Tracking Pixel,Tracking Pixel,1x1,"452,313","12,167",0,0
9/4/2017,Website Traffic,Hulu,P11193,Bag 300x250,Standard Banner,300x250,"1,507,823","3,920","1,221,336","1,001,495"
9/4/2017,Website Traffic,Hulu,P11354,Wallet 300x250,HTML5 Standard Banner,300x250,"1,121,823","29,391",0,0
9/4/2017,Website Traffic,Hulu,P11294,Wallet FEP,In-Stream Video,1920x1080,"1,286,098","16,976","1,221,793","647,550"
9/4/2017,Website Traffic,Hulu,P11294,SL 728x90,In-Stream Tracking,728x90,"1,524,457","16,921",0,0
9/4/2017,Mobile Always-On,Fox.com,P11197,New Product 300x600,Mobile Rich Media,300x600,"2,001,927","96,693",0,0
9/4/2017,Always-On,Hulu,P11155,Bag 300x250,Standard Banner,300x250,"643,812","34,894","566,554","373,925"
9/4/2017,Website Traffic,Hulu,P11120,Tracking Pixel,Tracking Pixel,1x1,"1,927,112","22,547",0,0
9/4/2017,Always-On,IHeartRadio.com,P11152,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,873,850","48,345","1,723,942","1,465,350"
9/4/2017,Website Traffic,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"1,468,897","24,824",0,0
9/4/2017,Website Traffic,Hulu,P11327,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"190,717","2,803","152,573","131,212"
9/4/2017,Website Traffic,Hulu,P11327,Bag 300x250,Standard Banner,300x250,"1,389,018","72,506",0,0
9/4/2017,Website Traffic,NBCUni.com,P11153,Bag 300x250,Standard Banner,300x250,"834,214","42,378",0,0
9/4/2017,Always-On,IHeartRadio.com,P11147,Tracking Pixel,Tracking Pixel,1x1,"1,488,754","36,474",0,0
9/4/2017,Website Traffic,NBCUni.com,P11318,Wallet 300x250,HTML5 Standard Banner,300x250,"416,183","20,434",0,0
9/4/2017,Website Traffic,NBCUni.com,P11351,Bag 300x250,Standard Banner,300x250,"49,978","1,049",0,0
9/4/2017,Website Traffic,Pandora Mobile US,P11143,Tracking Pixel,Tracking Pixel,1x1,"236,105","6,728",0,0
9/4/2017,Website Traffic,Pandora.com,P11176,SL 728x90,In-Stream Tracking,728x90,"487,105","2,532",0,0
9/4/2017,Always-On,Fox.com,P11133,Bag 300x250,Standard Banner,300x250,"300,637","12,807",0,0
9/4/2017,Website Traffic,Hulu,P11111,Wallet FEP,In-Stream Video,1920x1080,"912,718","11,774","730,174","606,044"
9/4/2017,Always-On,Fox.com,P11207,New Product 300x600,Mobile Rich Media,300x600,"1,695,346","35,771",0,0
9/4/2017,Always-On,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"1,860,608","18,233","1,581,516","727,497"
9/4/2017,Mobile Always-On,Pandora Mobile US,P11352,SL 728x90,In-Stream Tracking,728x90,"1,790,537","52,999",0,0
9/4/2017,Website Traffic,Pandora.com,P11179,Wallet FEP,In-Stream Video,1920x1080,"978,245","16,727","860,855","525,121"
9/4/2017,Website Traffic,Pandora.com,P11158,Wallet FEP,In-Stream Video,1920x1080,"845,674","4,820","693,452","561,696"
9/4/2017,Website Traffic,VEVO US,P11112,Tracking Pixel,Tracking Pixel,1x1,"1,579,210","85,435",0,0
9/4/2017,Always-On,Hulu,P11181,Tracking Pixel,Tracking Pixel,1x1,"703,577","37,571","555,825","222,330"
9/4/2017,Always-On,Yahoo En Espanol,P11175,New Product 300x600,Mobile Rich Media,300x600,"2,055,311","32,679",0,0
9/4/2017,Website Traffic,Yahoo En Espanol,P11284,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,064,194","26,179","925,848","509,216"
9/4/2017,Website Traffic,Yahoo En Espanol,P11284,New Product 300x600,Mobile Rich Media,300x600,"1,723,886","45,338",0,0
9/4/2017,Always-On,VEVO US,P11124,Wallet FEP,In-Stream Video,1920x1080,"363,810","3,165","298,324","247,608"
9/4/2017,Always-On,YouTube US,P11173,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"839,390","32,820","721,875","570,281"
9/4/2017,Website Traffic,YouTube US,P11121,Tracking Pixel,Tracking Pixel,1x1,"556,559","20,870","500,903","295,532"
9/4/2017,Website Traffic,YouTube US,P11163,Bag 300x250,Standard Banner,300x250,"1,862,578","49,172","1,843,952","1,493,601"
9/4/2017,Website Conversions,YouTube US,P11190,Tracking Pixel,Tracking Pixel,1x1,"838,349","9,641","679,062","550,040"
9/4/2017,Website Traffic,YouTube US,P11163,New Product 300x600,Mobile Rich Media,300x600,"594,779","24,980","481,770","231,249"
9/11/2017,Mobile Always-On,BuzzFeed,P11170,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"959,484","37,323","757,992","568,494"
9/11/2017,Website Conversions,Fox.com,P11240,New Product 300x600,Mobile Rich Media,300x600,"732,439","17,212",0,0
9/11/2017,Website Conversions,Fox.com,P11210,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,425,664","2,281","1,126,274","777,129"
9/11/2017,Mobile Always-On,Fox Sports,P11145,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"556,326",667,"406,117","393,933"
9/11/2017,Website Traffic,Hulu,P11191,Bag 300x250,Standard Banner,300x250,"1,653,672","27,616","1,570,988","879,753"
9/11/2017,Mobile Always-On,Fox Sports,P11165,New Product 300x600,Mobile Rich Media,300x600,"1,068,098","55,861",0,0
9/11/2017,Always-On,Fox.com,P11154,SL 728x90,In-Stream Tracking,728x90,"1,366,693","26,377",0,0
9/11/2017,Website Traffic,Hulu,P11322,SL 728x90,In-Stream Tracking,728x90,"857,611","30,102",0,0
9/11/2017,Mobile Always-On,Fox.com,P11211,Wallet FEP,In-Stream Video,1920x1080,"1,286,284","11,833","1,003,301","521,716"
9/11/2017,Website Traffic,Mobvious,P11128,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"871,582","6,711","610,107","280,649"
9/11/2017,Website Conversions,Hulu,P11181,Wallet FEP,In-Stream Video,1920x1080,"349,088","1,221","314,179","197,932"
9/11/2017,Always-On,Fox.com,P11211,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,862,276","41,901","1,471,198","1,015,126"
9/11/2017,Website Traffic,NBCUni.com,P11146,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"109,421","4,464","105,044","82,984"
9/11/2017,Website Conversions,Mobvious,P11132,Wallet 300x250,HTML5 Standard Banner,300x250,"1,705,751","56,119",0,0
9/11/2017,Website Traffic,NBCUni.com,P11166,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"257,015","3,546","208,182","110,336"
9/11/2017,Website Traffic,NBCUni.com,P11153,New Product 300x600,Mobile Rich Media,300x600,"700,499","34,324",0,0
9/11/2017,Website Conversions,Pandora.com,P11324,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"85,672","2,381","79,674","39,837"
9/11/2017,Website Conversions,Mobvious,P11168,Tracking Pixel,Tracking Pixel,1x1,"1,290,819","28,139",0,0
9/11/2017,Website Traffic,Pandora Mobile US,P11202,Tracking Pixel,Tracking Pixel,1x1,"688,131","23,465",0,0
9/11/2017,Website Traffic,Pandora Mobile US,P11205,Wallet FEP,In-Stream Video,1920x1080,"1,333,320","7,733","1,066,656","746,659"
9/11/2017,Mobile Always-On,Mobvious,P11134,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"298,372","9,398","289,420","156,286"
9/11/2017,Website Traffic,Pandora.com,P11160,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,529,084","13,761","1,207,976","1,026,779"
9/11/2017,Mobile Always-On,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"1,468,897","53,027",0,0
9/11/2017,Website Traffic,Hulu,P11348,Bag 300x250,Standard Banner,300x250,"2,019,257","22,817",0,0
9/11/2017,Mobile Always-On,Pandora Mobile US,P11352,Wallet 300x250,HTML5 Standard Banner,300x250,"1,265,247","59,972",0,0
9/11/2017,Always-On,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"573,276","1,261",0,0
9/11/2017,Mobile Always-On,Pandora Mobile US,P11186,Bag 300x250,Standard Banner,300x250,"484,795","10,665",0,0
9/11/2017,Always-On,BuzzFeed,P11125,Bag 300x250,Standard Banner,300x250,"700,051","15,471",0,0
9/11/2017,Mobile Always-On,Pandora Mobile US,P11246,Tracking Pixel,Tracking Pixel,1x1,"803,249","12,530",0,0
9/11/2017,Website Traffic,Pandora Mobile US,P11180,Wallet FEP,In-Stream Video,1920x1080,"1,804,721","12,452","1,624,248","779,639"
9/11/2017,Website Traffic,VEVO US,P11159,New Product 300x600,Mobile Rich Media,300x600,"1,221,924","21,872",0,0
9/11/2017,Website Conversions,Mobvious,P11192,Wallet FEP,In-Stream Video,1920x1080,"1,679,737","12,094","1,310,194","773,014"
9/11/2017,Website Conversions,Pandora.com,P11360,Wallet 300x250,HTML5 Standard Banner,300x250,"478,442","12,630",0,0
9/11/2017,Always-On,Hulu,P11181,Wallet FEP,In-Stream Video,1920x1080,"808,744","24,504","622,732","311,366"
9/11/2017,Always-On,Yahoo En Espanol,P11172,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,758,687","18,642","1,530,057","795,629"
9/11/2017,Website Traffic,Yahoo En Espanol,P11284,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"645,612","8,909","451,928","357,023"
9/11/2017,Website Traffic,YouTube US,P11121,Wallet FEP,In-Stream Video,1920x1080,"58,709","2,336","50,489","46,954"
9/18/2017,Website Traffic,BuzzFeed,P11138,Tracking Pixel,Tracking Pixel,1x1,"477,598","12,895",0,0
9/18/2017,Mobile Always-On,BuzzFeed,P11144,Tracking Pixel,Tracking Pixel,1x1,"1,574,433","10,863",0,0
9/18/2017,Branding Campaign,CBS Interactive US,P11139,Wallet 300x250,HTML5 Standard Banner,300x250,"2,015,898","98,375",0,0
9/18/2017,Mobile Always-On,Fox.com,P11154,Wallet 300x250,HTML5 Standard Banner,300x250,"1,593,679","45,419",0,0
9/18/2017,Website Traffic,Hulu,P11115,Bag 300x250,Standard Banner,300x250,"294,186","1,412","279,476","248,733"
9/18/2017,Always-On,Fox.com,P11154,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"131,719","1,883","126,450","73,341"
9/18/2017,Mobile Always-On,Fox.com,P11211,Bag 300x250,Standard Banner,300x250,"106,750","1,056",0,0
9/18/2017,Website Traffic,Mobvious,P11140,Bag 300x250,Standard Banner,300x250,"848,009","3,392",0,0
9/18/2017,Branding Campaign,Fox.com,P11207,Tracking Pixel,Tracking Pixel,1x1,"957,791","19,060",0,0
9/18/2017,Always-On,IHeartRadio.com,P11152,Tracking Pixel,Tracking Pixel,1x1,"229,976","10,256",0,0
9/18/2017,Mobile Always-On,Hulu,P11191,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,148,986","49,980","850,249","790,731"
9/18/2017,Always-On,IHeartRadio.com,P11187,Tracking Pixel,Tracking Pixel,1x1,"136,351","3,258",0,0
9/18/2017,Always-On,Fox.com,P11197,Bag 300x250,Standard Banner,300x250,"325,658","5,861",0,0
9/18/2017,Website Traffic,Pandora.com,P11176,Tracking Pixel,Tracking Pixel,1x1,"1,891,121","40,848",0,0
9/18/2017,Mobile Always-On,NBCUni.com,P11200,Wallet FEP,In-Stream Video,1920x1080,"1,038,472","55,558","976,163","771,168"
9/18/2017,Mobile Always-On,NBCUni.com,P11177,Bag 300x250,Standard Banner,300x250,"1,228,665","63,521",0,0
9/18/2017,Mobile Always-On,NBCUni.com,P11177,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"766,109","21,757","750,786","578,105"
9/18/2017,Mobile Always-On,NBCUni.com,P11177,Wallet FEP,In-Stream Video,1920x1080,"1,198,856","59,103","1,102,947","650,738"
9/18/2017,Always-On,Fox.com,P11207,New Product 300x600,Mobile Rich Media,300x600,"1,832,819","85,592",0,0
9/18/2017,Branding Campaign,Mobvious,P11128,Wallet FEP,In-Stream Video,1920x1080,"1,902,131","35,760","1,730,939","1,488,607"
9/18/2017,Always-On,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"1,226,879","40,609",0,0
9/18/2017,Website Traffic,Pandora Mobile US,P11151,Wallet 300x250,HTML5 Standard Banner,300x250,"912,198","22,257",0,0
9/18/2017,Mobile Always-On,Pandora Mobile US,P11143,Wallet 300x250,HTML5 Standard Banner,300x250,"1,417,661","44,798",0,0
9/18/2017,Always-On,Pandora Mobile US,P11151,Wallet 300x250,HTML5 Standard Banner,300x250,"787,644","41,193",0,0
9/18/2017,Branding Campaign,Mobvious,P11174,SL 728x90,In-Stream Tracking,728x90,"841,572","36,440",0,0
9/18/2017,Always-On,Hulu,P11130,Bag 300x250,Standard Banner,300x250,"176,860","1,397","166,248","116,373"
9/18/2017,Mobile Always-On,Pandora Mobile US,P11333,Wallet 300x250,HTML5 Standard Banner,300x250,"408,963","3,230",0,0
9/18/2017,Branding Campaign,YouTube US,P11312,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"211,715",508,"171,489","96,033"
9/18/2017,Branding Campaign,VEVO US,P11113,New Product 300x600,Mobile Rich Media,300x600,"1,079,861","23,109",0,0
9/18/2017,Branding Campaign,YouTube US,P11298,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"945,581","2,458","822,655","370,194"
9/18/2017,Branding Campaign,YouTube US,P11343,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,087,125","87,241","1,481,858","592,743"
9/18/2017,Website Traffic,Yahoo En Espanol,P11194,SL 728x90,In-Stream Tracking,728x90,"230,913","8,774",0,0
9/18/2017,Always-On,Yahoo En Espanol,P11175,Wallet 300x250,HTML5 Standard Banner,300x250,"1,481,248","74,803",0,0
9/18/2017,Branding Campaign,YouTube US,P11281,Bag 300x250,Standard Banner,300x250,"1,850,418","37,748",0,0
9/18/2017,Branding Campaign,YouTube US,P11363,Wallet 300x250,HTML5 Standard Banner,300x250,"621,700","2,673",0,0
9/18/2017,Mobile Always-On,YouTube US,P11122,Wallet 300x250,HTML5 Standard Banner,300x250,"753,011","35,240","670,179","348,493"
9/18/2017,Mobile Always-On,YouTube US,P11164,Wallet 300x250,HTML5 Standard Banner,300x250,"1,964,724","40,669","1,630,720","1,288,268"
9/25/2017,Mobile Always-On,Fox Sports,P11218,Wallet FEP,In-Stream Video,1920x1080,"709,758","14,691","589,099","412,369"
9/25/2017,Mobile Always-On,Fox Sports,P11199,Bag 300x250,Standard Banner,300x250,"713,261","9,629",0,0
9/25/2017,Branding Campaign,Fox Sports,P11199,Wallet 300x250,HTML5 Standard Banner,300x250,"1,467,381","14,380",0,0
9/25/2017,Website Traffic,Hulu,P11115,Bag 300x250,Standard Banner,300x250,"201,765","3,571","145,270","107,499"
9/25/2017,Website Traffic,NBCUni.com,P11166,SL 728x90,In-Stream Tracking,728x90,"1,138,723","34,161",0,0
9/25/2017,Branding Campaign,IHeartRadio.com,P11198,Wallet FEP,In-Stream Video,1920x1080,"1,229,690","48,941","1,045,236","480,808"
9/25/2017,Branding Campaign,Mobvious,P11167,Tracking Pixel,Tracking Pixel,1x1,"300,053","7,381",0,0
9/25/2017,Website Traffic,NBCUni.com,P11318,Tracking Pixel,Tracking Pixel,1x1,"51,563","2,387",0,0
9/25/2017,Always-On,IHeartRadio.com,P11215,SL 728x90,In-Stream Tracking,728x90,"2,097,486","4,194",0,0
9/25/2017,Website Traffic,NBCUni.com,P11339,Tracking Pixel,Tracking Pixel,1x1,"1,148,565","28,024",0,0
9/25/2017,Mobile Always-On,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"1,749,406","58,255","1,644,441","1,118,219"
9/25/2017,Website Traffic,Pandora Mobile US,P11143,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"784,851","21,426","761,305","601,430"
9/25/2017,Mobile Always-On,Mobvious,P11128,Wallet FEP,In-Stream Video,1920x1080,"1,886,830","93,586","1,698,147","950,962"
9/25/2017,Mobile Always-On,Mobvious,P11134,Wallet 300x250,HTML5 Standard Banner,300x250,"1,375,725","35,356",0,0
9/25/2017,Website Traffic,Pandora.com,P11203,Tracking Pixel,Tracking Pixel,1x1,"641,378","6,798",0,0
9/25/2017,Always-On,Fox.com,P11133,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,344,496","40,469","1,008,372","605,023"
9/25/2017,Mobile Always-On,NBCUni.com,P11200,Wallet 300x250,HTML5 Standard Banner,300x250,"1,525,556","46,071",0,0
9/25/2017,Branding Campaign,Mobvious,P11192,Wallet 300x250,HTML5 Standard Banner,300x250,"1,046,066","42,156",0,0
9/25/2017,Website Traffic,Hulu,P11361,New Product 300x600,Mobile Rich Media,300x600,"984,184","26,572",0,0
9/25/2017,Mobile Always-On,Pandora Mobile US,P11143,Bag 300x250,Standard Banner,300x250,"662,563","30,345",0,0
9/25/2017,Mobile Always-On,Pandora Mobile US,P11143,Wallet 300x250,HTML5 Standard Banner,300x250,"819,069","7,371",0,0
9/25/2017,Mobile Always-On,Pandora Mobile US,P11151,New Product 300x600,Mobile Rich Media,300x600,"205,892","9,903",0,0
9/25/2017,Always-On,NBCUni.com,P11166,Bag 300x250,Standard Banner,300x250,"744,208","16,670",0,0
9/25/2017,Mobile Always-On,Pandora.com,P11142,Wallet 300x250,HTML5 Standard Banner,300x250,"1,751,238","5,078",0,0
9/25/2017,Always-On,Pandora Mobile US,P11202,Bag 300x250,Standard Banner,300x250,"148,811","7,842",0,0
9/25/2017,Always-On,CBS Interactive US,P11139,Wallet FEP,In-Stream Video,1920x1080,"608,745","16,557","432,208","177,205"
9/25/2017,Website Traffic,VEVO US,P11189,Bag 300x250,Standard Banner,300x250,"1,523,687","12,798",0,0
9/25/2017,Mobile Always-On,Pandora Mobile US,P11180,Wallet 300x250,HTML5 Standard Banner,300x250,"1,999,757","44,794",0,0
9/25/2017,Website Conversions,Yahoo En Espanol,P11194,Wallet 300x250,HTML5 Standard Banner,300x250,"1,764,472","84,165",0,0
9/25/2017,Branding Campaign,YouTube US,P11312,Wallet FEP,In-Stream Video,1920x1080,"1,330,951","36,201","1,264,403","695,421"
9/25/2017,Mobile Always-On,VEVO US,P11201,Wallet FEP,In-Stream Video,1920x1080,"583,167","24,026","542,345","298,289"
9/25/2017,Always-On,VEVO US,P11201,Wallet 300x250,HTML5 Standard Banner,300x250,"442,966","10,808",0,0
9/25/2017,Branding Campaign,YouTube US,P11312,Tracking Pixel,Tracking Pixel,1x1,"9,778",331,0,0
9/25/2017,Branding Campaign,YouTube US,P11363,Wallet FEP,In-Stream Video,1920x1080,"1,096,724","30,598","811,575","770,996"
9/25/2017,Branding Campaign,YouTube US,P11336,Wallet 300x250,HTML5 Standard Banner,300x250,"1,665,862","85,125",0,0
9/25/2017,Mobile Always-On,YouTube US,P11182,Wallet 300x250,HTML5 Standard Banner,300x250,"267,574","6,368","254,195","195,730"
9/25/2017,Branding Campaign,YouTube US,P11190,Bag 300x250,Standard Banner,300x250,"1,746,624","46,460","1,484,630","1,336,167"
10/2/2017,Branding Campaign,BuzzFeed,P11125,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,011,748","50,587","961,160","480,580"
10/2/2017,Branding Campaign,BuzzFeed,P11144,SL 728x90,In-Stream Tracking,728x90,"2,034,379","94,191",0,0
10/2/2017,Mobile Always-On,CBS Interactive US,P11139,Wallet 300x250,HTML5 Standard Banner,300x250,"1,286,385","20,067",0,0
10/2/2017,Always-On,Fox Sports,P11218,SL 728x90,In-Stream Tracking,728x90,"1,376,521","22,712",0,0
10/2/2017,Website Conversions,Mobvious,P11167,Tracking Pixel,Tracking Pixel,1x1,"419,757","10,745",0,0
10/2/2017,Website Conversions,Mobvious,P11128,New Product 300x600,Mobile Rich Media,300x600,"1,865,664","30,223",0,0
10/2/2017,Branding Campaign,Hulu,P11157,Wallet FEP,In-Stream Video,1920x1080,"1,374,478","46,732","1,182,051","1,134,768"
10/2/2017,Website Conversions,NBCUni.com,P11146,SL 728x90,In-Stream Tracking,728x90,"1,289,725","40,755",0,0
10/2/2017,Website Conversions,Pandora Mobile US,P11118,New Product 300x600,Mobile Rich Media,300x600,"159,756","1,134",0,0
10/2/2017,Website Conversions,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"1,297,299","47,091",0,0
10/2/2017,Branding Campaign,Hulu,P11130,New Product 300x600,Mobile Rich Media,300x600,"1,590,500","5,089","1,447,355","1,259,198"
10/2/2017,Branding Campaign,Hulu,P11115,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,842,836","46,439","1,658,552","1,426,354"
10/2/2017,Always-On,BuzzFeed,P11170,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"34,047","1,545","28,939","12,733"
10/2/2017,Always-On,BuzzFeed,P11204,Wallet FEP,In-Stream Video,1920x1080,"1,250,018","30,125","1,187,517","807,511"
10/2/2017,Website Conversions,Mobvious,P11168,Wallet FEP,In-Stream Video,1920x1080,"807,055","27,601","718,278","538,708"
10/2/2017,Mobile Always-On,Mobvious,P11192,Wallet 300x250,HTML5 Standard Banner,300x250,"1,596,085","75,015",0,0
10/2/2017,Mobile Always-On,Pandora Mobile US,P11149,Bag 300x250,Standard Banner,300x250,"925,837","31,385",0,0
10/2/2017,Branding Campaign,Mobvious,P11140,Wallet FEP,In-Stream Video,1920x1080,"928,716","19,410","742,972","609,237"
10/2/2017,Branding Campaign,NBCUni.com,P11153,New Product 300x600,Mobile Rich Media,300x600,"425,551","2,340",0,0
10/2/2017,Mobile Always-On,Pandora Mobile US,P11319,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,713,592","54,663","1,542,232","971,606"
10/2/2017,Mobile Always-On,Pandora Mobile US,P11216,SL 728x90,In-Stream Tracking,728x90,"1,128,546","12,978",0,0
10/2/2017,Mobile Always-On,Pandora Mobile US,P11338,Bag 300x250,Standard Banner,300x250,"1,502,696","78,591",0,0
10/2/2017,Mobile Always-On,Pandora Mobile US,P11338,Tracking Pixel,Tracking Pixel,1x1,"445,019","6,497",0,0
10/2/2017,Mobile Always-On,Pandora Mobile US,P11255,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,447,608","18,818","1,042,277","760,862"
10/2/2017,Website Conversions,Pandora.com,P11135,Wallet FEP,In-Stream Video,1920x1080,"1,709,583","17,266","1,555,720","1,275,690"
10/2/2017,Mobile Always-On,Pandora.com,P11135,Wallet FEP,In-Stream Video,1920x1080,"1,369,093","35,322","1,328,020","743,691"
10/2/2017,Mobile Always-On,Pandora.com,P11142,Wallet 300x250,HTML5 Standard Banner,300x250,"1,877,624","19,151",0,0
10/2/2017,Mobile Always-On,Pandora.com,P11141,Wallet 300x250,HTML5 Standard Banner,300x250,"529,121","2,433",0,0
10/2/2017,Always-On,Pandora.com,P11179,Wallet 300x250,HTML5 Standard Banner,300x250,"1,768,831","42,275",0,0
10/2/2017,Always-On,Pandora.com,P11203,Bag 300x250,Standard Banner,300x250,"1,725,590","47,798",0,0
10/2/2017,Mobile Always-On,YouTube US,P11298,Tracking Pixel,Tracking Pixel,1x1,"1,618,412","43,858",0,0
10/2/2017,Branding Campaign,VEVO US,P11113,Bag 300x250,Standard Banner,300x250,"961,680","8,270",0,0
10/2/2017,Always-On,VEVO US,P11112,Wallet 300x250,HTML5 Standard Banner,300x250,"830,218","37,359",0,0
10/2/2017,Branding Campaign,YouTube US,P11336,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,463,389","75,510","1,156,077","971,104"
10/2/2017,Branding Campaign,YouTube US,P11336,Wallet 300x250,HTML5 Standard Banner,300x250,"896,709","27,170",0,0
10/2/2017,Branding Campaign,YouTube US,P11285,Tracking Pixel,Tracking Pixel,1x1,"1,349,418","11,470",0,0
10/2/2017,Website Conversions,Pandora.com,P11260,Tracking Pixel,Tracking Pixel,1x1,"97,022","5,287",0,0
10/9/2017,Branding Campaign,CBS Interactive US,P11119,Wallet 300x250,HTML5 Standard Banner,300x250,"881,261","47,323",0,0
10/9/2017,Always-On,Fox Sports,P11218,Tracking Pixel,Tracking Pixel,1x1,"299,818","6,955",0,0
10/9/2017,Mobile Always-On,Fox.com,P11210,New Product 300x600,Mobile Rich Media,300x600,"36,809","1,748",0,0
10/9/2017,Branding Campaign,Fox.com,P11197,Wallet FEP,In-Stream Video,1920x1080,"470,865","7,251","348,440","223,001"
