Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
3/7/2016,Mobile Always-On,Pandora Mobile US,P11205,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"660,091","22,245","561,077","409,586"
3/7/2016,Mobile Always-On,Pandora Mobile US,P11333,Wallet 300x250,HTML5 Standard Banner,300x250,"1,702,067","15,999",0,0
3/7/2016,Mobile Always-On,Pandora.com,P11176,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"71,167",519,"61,915","52,627"
3/7/2016,Mobile Always-On,Pandora.com,P11208,Bag 300x250,Standard Banner,300x250,"1,468,848","60,075",0,0
3/7/2016,Mobile Always-On,YouTube US,P11173,SL 728x90,In-Stream Tracking,728x90,"1,698,347","91,880","1,375,661","825,396"
3/14/2016,Branding Campaign,BuzzFeed,P11125,Bag 300x250,Standard Banner,300x250,"1,121,798","25,016",0,0
3/14/2016,Website Traffic,BuzzFeed,P11125,Bag 300x250,Standard Banner,300x250,"413,615","17,123",0,0
3/14/2016,Website Traffic,BuzzFeed,P11138,Bag 300x250,Standard Banner,300x250,"1,106,210","2,323",0,0
3/14/2016,Website Traffic,BuzzFeed,P11144,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"183,437","3,081","139,412","131,047"
3/14/2016,Website Traffic,BuzzFeed,P11144,Wallet 300x250,HTML5 Standard Banner,300x250,"471,169","18,375",0,0
3/14/2016,Mobile Always-On,VEVO US,P11367,Wallet FEP,In-Stream Video,1920x1080,"12,183",138,"10,233","8,698"
3/14/2016,Website Traffic,CBS Interactive US,P11243,Wallet FEP,In-Stream Video,1920x1080,"1,848,292","99,807","1,792,843","1,219,133"
3/14/2016,Website Traffic,Hulu,P11115,Wallet FEP,In-Stream Video,1920x1080,"146,183","4,619","119,870","67,127"
3/14/2016,Website Conversions,Hulu,P11191,New Product 300x600,Mobile Rich Media,300x600,"521,658","8,503","375,593","251,647"
3/14/2016,Website Traffic,Hulu,P11191,New Product 300x600,Mobile Rich Media,300x600,"1,749,879","77,169","1,364,905","832,592"
3/14/2016,Website Traffic,Hulu,P11354,Bag 300x250,Standard Banner,300x250,"138,479","1,606",0,0
3/14/2016,Always-On,Fox Sports,P11165,Bag 300x250,Standard Banner,300x250,"1,209,020","62,748",0,0
3/14/2016,Mobile Always-On,Mobvious,P11167,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"355,314","1,634","309,123","225,659"
3/14/2016,Always-On,BuzzFeed,P11170,New Product 300x600,Mobile Rich Media,300x600,"530,268","1,855",0,0
3/14/2016,Always-On,IHeartRadio.com,P11187,SL 728x90,In-Stream Tracking,728x90,"434,413","7,819",0,0
3/14/2016,Always-On,Hulu,P11157,Tracking Pixel,Tracking Pixel,1x1,"1,882,802","62,697","1,374,445","1,140,789"
3/14/2016,Website Traffic,Pandora Mobile US,P11209,Bag 300x250,Standard Banner,300x250,"2,055,851","79,561",0,0
3/14/2016,Website Traffic,Mobvious,P11168,Tracking Pixel,Tracking Pixel,1x1,"501,439","8,123",0,0
3/14/2016,Website Traffic,Pandora Mobile US,P11186,Wallet FEP,In-Stream Video,1920x1080,"735,072","28,226","624,811","312,405"
3/14/2016,Always-On,Mobvious,P11132,Bag 300x250,Standard Banner,300x250,"2,696,445","72,591",0,0
3/14/2016,Website Traffic,Pandora.com,P11142,Wallet 300x250,HTML5 Standard Banner,300x250,"1,622,843","73,352",0,0
3/14/2016,Website Traffic,Pandora.com,P11135,SL 728x90,In-Stream Tracking,728x90,"1,804,404","7,758",0,0
3/14/2016,Website Traffic,Pandora.com,P11208,Wallet 300x250,HTML5 Standard Banner,300x250,"1,121,204","16,930",0,0
3/14/2016,Always-On,YouTube US,P11114,Tracking Pixel,Tracking Pixel,1x1,"128,843","3,994","94,055","67,719"
3/14/2016,Mobile Always-On,NBCUni.com,P11166,Tracking Pixel,Tracking Pixel,1x1,"847,956","30,526",0,0
3/14/2016,Mobile Always-On,NBCUni.com,P11146,SL 728x90,In-Stream Tracking,728x90,"1,022,627","21,884",0,0
3/14/2016,Website Traffic,Pandora.com,P11195,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,795,989","77,586","1,544,550","1,359,204"
3/14/2016,Mobile Always-On,Pandora Mobile US,P11255,New Product 300x600,Mobile Rich Media,300x600,"2,072,233","95,944",0,0
3/14/2016,Mobile Always-On,Pandora Mobile US,P11148,Tracking Pixel,Tracking Pixel,1x1,"1,233,487","41,075",0,0
3/14/2016,Website Traffic,Hulu,P11236,Bag 300x250,Standard Banner,300x250,"186,555","3,451",0,0
3/14/2016,Mobile Always-On,Pandora.com,P11176,Tracking Pixel,Tracking Pixel,1x1,"1,849,513","74,535",0,0
3/14/2016,Website Traffic,Pandora Mobile US,P11180,SL 728x90,In-Stream Tracking,728x90,"2,110,941","33,986",0,0
3/14/2016,Mobile Always-On,VEVO US,P11161,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"904,222","38,248","777,630","754,301"
3/14/2016,Website Traffic,YouTube US,P11121,Bag 300x250,Standard Banner,300x250,"2,047,913","63,280","1,781,684","1,175,911"
3/14/2016,Website Traffic,YouTube US,P11182,Tracking Pixel,Tracking Pixel,1x1,"953,797","23,558","887,031","416,904"
3/14/2016,Mobile Always-On,YouTube US,P11190,SL 728x90,In-Stream Tracking,728x90,"1,161,725","54,484","929,380","566,921"
3/21/2016,Website Traffic,CBS Interactive US,P11206,SL 728x90,In-Stream Tracking,728x90,"1,918,797","96,131",0,0
3/21/2016,Branding Campaign,Fox Sports,P11145,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"171,080","1,573","159,104","138,420"
3/21/2016,Branding Campaign,Fox Sports,P11165,Wallet FEP,In-Stream Video,1920x1080,"1,425,480","60,297","1,339,951","1,045,161"
3/21/2016,Always-On,Fox Sports,P11126,SL 728x90,In-Stream Tracking,728x90,"721,124","24,157",0,0
3/21/2016,Website Traffic,Mobvious,P11167,Tracking Pixel,Tracking Pixel,1x1,"1,772,070","73,718",0,0
3/21/2016,Branding Campaign,Fox.com,P11197,Bag 300x250,Standard Banner,300x250,"1,542,492","4,627",0,0
3/21/2016,Branding Campaign,Fox.com,P11211,New Product 300x600,Mobile Rich Media,300x600,"1,522,701","74,916",0,0
3/21/2016,Always-On,BuzzFeed,P11204,New Product 300x600,Mobile Rich Media,300x600,"1,975,683","40,303",0,0
3/21/2016,Always-On,BuzzFeed,P11138,Tracking Pixel,Tracking Pixel,1x1,"721,125","5,913",0,0
3/21/2016,Mobile Always-On,Hulu,P11191,SL 728x90,In-Stream Tracking,728x90,"1,205,617","4,219","1,157,392","1,006,931"
3/21/2016,Branding Campaign,Mobvious,P11167,Wallet FEP,In-Stream Video,1920x1080,"593,116","3,440","432,974","303,081"
3/21/2016,Website Traffic,NBCUni.com,P11288,New Product 300x600,Mobile Rich Media,300x600,"109,156","1,167",0,0
3/21/2016,Branding Campaign,IHeartRadio.com,P11188,Tracking Pixel,Tracking Pixel,1x1,"872,700","28,013",0,0
3/21/2016,Website Traffic,NBCUni.com,P11288,SL 728x90,In-Stream Tracking,728x90,"1,884,074","61,420",0,0
3/21/2016,Always-On,BuzzFeed,P11125,Wallet 300x250,HTML5 Standard Banner,300x250,"1,269,158","50,004",0,0
3/21/2016,Always-On,IHeartRadio.com,P11147,Wallet 300x250,HTML5 Standard Banner,300x250,"797,671","18,266",0,0
3/21/2016,Branding Campaign,Hulu,P11181,Bag 300x250,Standard Banner,300x250,"289,857","12,521","231,885","194,783"
3/21/2016,Branding Campaign,Hulu,P11115,New Product 300x600,Mobile Rich Media,300x600,"1,301,372","56,609","1,132,193","645,350"
3/21/2016,Always-On,IHeartRadio.com,P11215,Wallet 300x250,HTML5 Standard Banner,300x250,"1,458,412","13,417",0,0
3/21/2016,Website Traffic,NBCUni.com,P11318,Bag 300x250,Standard Banner,300x250,"130,992","3,772",0,0
3/21/2016,Always-On,NBCUni.com,P11153,New Product 300x600,Mobile Rich Media,300x600,"1,170,821","12,879",0,0
3/21/2016,Website Traffic,Pandora.com,P11176,Bag 300x250,Standard Banner,300x250,"1,721,332","85,205",0,0
3/21/2016,Mobile Always-On,Pandora Mobile US,P11340,New Product 300x600,Mobile Rich Media,300x600,"676,272","27,794",0,0
3/21/2016,Website Traffic,Pandora.com,P11158,SL 728x90,In-Stream Tracking,728x90,"1,674,222","42,022",0,0
3/21/2016,Mobile Always-On,Pandora Mobile US,P11241,Wallet FEP,In-Stream Video,1920x1080,"206,534","5,576","167,292","110,412"
3/21/2016,Always-On,YouTube US,P11163,Bag 300x250,Standard Banner,300x250,"1,527,852","21,237","1,283,395","1,013,882"
3/21/2016,Always-On,YouTube US,P11182,New Product 300x600,Mobile Rich Media,300x600,"961,499","29,133","673,049","504,786"
3/21/2016,Branding Campaign,YouTube US,P11298,New Product 300x600,Mobile Rich Media,300x600,"539,486","25,895",0,0
3/21/2016,Always-On,YouTube US,P11163,New Product 300x600,Mobile Rich Media,300x600,"2,101,139","104,846","1,680,911","1,311,110"
3/21/2016,Website Traffic,VEVO US,P11116,New Product 300x600,Mobile Rich Media,300x600,"2,070,759","91,320",0,0
3/21/2016,Always-On,Yahoo En Espanol,P11175,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"115,104","2,635","108,197","97,377"
3/21/2016,Website Traffic,Yahoo En Espanol,P11194,Wallet FEP,In-Stream Video,1920x1080,"1,499,371","13,044","1,109,534","898,722"
3/21/2016,Website Traffic,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"172,806","3,369",0,0
3/21/2016,Website Traffic,YouTube US,P11121,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,565,143","61,510","1,220,811","1,147,562"
3/21/2016,Branding Campaign,YouTube US,P11121,SL 728x90,In-Stream Tracking,728x90,"1,364,473","7,641","1,200,736","864,529"
3/21/2016,Branding Campaign,YouTube US,P11336,Bag 300x250,Standard Banner,300x250,"1,104,556","4,860",0,0
3/21/2016,Mobile Always-On,YouTube US,P11173,Wallet 300x250,HTML5 Standard Banner,300x250,"1,996,478","63,488","1,976,513","1,818,391"
3/28/2016,Branding Campaign,BuzzFeed,P11125,SL 728x90,In-Stream Tracking,728x90,"552,908","5,086",0,0
3/28/2016,Branding Campaign,BuzzFeed,P11170,New Product 300x600,Mobile Rich Media,300x600,"1,879,336","12,779",0,0
3/28/2016,Website Traffic,CBS Interactive US,P11162,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,001,308","23,230","971,268","495,346"
3/28/2016,Website Traffic,CBS Interactive US,P11119,Bag 300x250,Standard Banner,300x250,"351,017","8,178",0,0
3/28/2016,Mobile Always-On,CBS Interactive US,P11119,Bag 300x250,Standard Banner,300x250,"1,769,539","86,353",0,0
3/28/2016,Mobile Always-On,CBS Interactive US,P11206,Tracking Pixel,Tracking Pixel,1x1,"291,803","11,555",0,0
3/28/2016,Branding Campaign,CBS Interactive US,P11139,Wallet 300x250,HTML5 Standard Banner,300x250,"1,795,786","76,500",0,0
3/28/2016,Mobile Always-On,Pandora Mobile US,P11149,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"80,610","3,393","62,069","35,379"
3/28/2016,Mobile Always-On,Pandora Mobile US,P11149,SL 728x90,In-Stream Tracking,728x90,"239,852","10,361",0,0
3/28/2016,Website Traffic,Hulu,P11130,SL 728x90,In-Stream Tracking,728x90,"1,298,783","44,937","1,000,062","410,025"
3/28/2016,Always-On,Fox Sports,P11183,SL 728x90,In-Stream Tracking,728x90,"1,408,794","62,268",0,0
3/28/2016,Website Traffic,Hulu,P11315,Bag 300x250,Standard Banner,300x250,"947,077","28,033",0,0
3/28/2016,Website Traffic,Hulu,P11155,Tracking Pixel,Tracking Pixel,1x1,"175,795","3,375","128,330","116,780"
3/28/2016,Mobile Always-On,Mobvious,P11167,Tracking Pixel,Tracking Pixel,1x1,"298,556","14,002",0,0
3/28/2016,Always-On,Fox.com,P11197,Bag 300x250,Standard Banner,300x250,"1,093,966","14,440",0,0
3/28/2016,Website Traffic,NBCUni.com,P11146,Tracking Pixel,Tracking Pixel,1x1,"1,121,126","9,529",0,0
3/28/2016,Always-On,CBS Interactive US,P11243,Tracking Pixel,Tracking Pixel,1x1,"1,747,552","27,960",0,0
3/28/2016,Always-On,Mobvious,P11167,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,510,459","23,865","1,208,367","664,601"
3/28/2016,Always-On,CBS Interactive US,P11119,Tracking Pixel,Tracking Pixel,1x1,"512,181","23,150",0,0
3/28/2016,Website Traffic,NBCUni.com,P11117,New Product 300x600,Mobile Rich Media,300x600,"355,709","17,109",0,0
3/28/2016,Website Traffic,Hulu,P11249,SL 728x90,In-Stream Tracking,728x90,"162,629","5,675",0,0
3/28/2016,Branding Campaign,NBCUni.com,P11146,Wallet FEP,In-Stream Video,1920x1080,"1,002,850","51,345","902,565","406,154"
3/28/2016,Mobile Always-On,Pandora Mobile US,P11148,Wallet FEP,In-Stream Video,1920x1080,"168,899","8,444","136,808","86,189"
3/28/2016,Always-On,Pandora.com,P11158,Wallet 300x250,HTML5 Standard Banner,300x250,"846,166","22,592",0,0
3/28/2016,Website Traffic,Hulu,P11236,New Product 300x600,Mobile Rich Media,300x600,"1,584,643","49,757",0,0
3/28/2016,Website Traffic,Hulu,P11236,Wallet 300x250,HTML5 Standard Banner,300x250,"1,686,519","32,718",0,0
3/28/2016,Mobile Always-On,Pandora Mobile US,P11212,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,338,209","26,362","990,274","643,678"
3/28/2016,Branding Campaign,YouTube US,P11300,Tracking Pixel,Tracking Pixel,1x1,"1,278,351","5,241",0,0
3/28/2016,Website Traffic,VEVO US,P11113,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,046,571","106,831","1,923,776","1,577,496"
3/28/2016,Mobile Always-On,VEVO US,P11201,Tracking Pixel,Tracking Pixel,1x1,"78,825",110,0,0
3/28/2016,Always-On,Yahoo En Espanol,P11284,Wallet 300x250,HTML5 Standard Banner,300x250,"49,246",645,0,0
3/28/2016,Branding Campaign,YouTube US,P11363,SL 728x90,In-Stream Tracking,728x90,"960,598","50,335",0,0
3/28/2016,Website Traffic,YouTube US,P11190,Wallet 300x250,HTML5 Standard Banner,300x250,"723,409","25,825","607,663","322,061"
3/28/2016,Mobile Always-On,YouTube US,P11121,Wallet FEP,In-Stream Video,1920x1080,"625,676","9,823","494,284","454,741"
3/28/2016,Branding Campaign,YouTube US,P11121,Wallet FEP,In-Stream Video,1920x1080,"923,117","20,677","793,880","412,817"
3/28/2016,Branding Campaign,YouTube US,P11163,Wallet FEP,In-Stream Video,1920x1080,"1,971,587","56,387","1,715,280","1,235,001"
3/28/2016,Branding Campaign,YouTube US,P11336,Bag 300x250,Standard Banner,300x250,"1,266,947","10,642",0,0
4/4/2016,Branding Campaign,BuzzFeed,P11125,Wallet FEP,In-Stream Video,1920x1080,"1,248,966","20,857","1,061,621","445,880"
4/4/2016,Mobile Always-On,VEVO US,P11367,SL 728x90,In-Stream Tracking,728x90,"1,589,224","7,787",0,0
4/4/2016,Website Conversions,Fox.com,P11154,Wallet 300x250,HTML5 Standard Banner,300x250,"1,589,648","16,691",0,0
4/4/2016,Mobile Always-On,Hulu,P11155,Wallet 300x250,HTML5 Standard Banner,300x250,"1,673,783","49,209","1,339,026","990,879"
4/4/2016,Always-On,Fox.com,P11197,Wallet 300x250,HTML5 Standard Banner,300x250,"1,736,443","58,691",0,0
4/4/2016,Mobile Always-On,Hulu,P11191,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,478,601","73,190","1,227,238","846,794"
4/4/2016,Website Conversions,Mobvious,P11134,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"925,777","46,381","722,106","447,705"
4/4/2016,Website Conversions,NBCUni.com,P11146,SL 728x90,In-Stream Tracking,728x90,"1,897,554","100,949",0,0
4/4/2016,Always-On,NBCUni.com,P11200,SL 728x90,In-Stream Tracking,728x90,"1,936,509","27,498",0,0
4/4/2016,Mobile Always-On,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"1,834,029","88,950",0,0
4/4/2016,Website Conversions,Hulu,P11354,Wallet 300x250,HTML5 Standard Banner,300x250,"894,830","30,782",0,0
4/4/2016,Website Conversions,Hulu,P11354,Wallet FEP,In-Stream Video,1920x1080,"450,682","1,036","396,600","273,654"
4/4/2016,Mobile Always-On,Mobvious,P11140,Wallet FEP,In-Stream Video,1920x1080,"873,441","8,909","786,096","676,042"
4/4/2016,Website Conversions,VEVO US,P11178,Bag 300x250,Standard Banner,300x250,"203,941","3,854",0,0
4/4/2016,Always-On,VEVO US,P11112,SL 728x90,In-Stream Tracking,728x90,"139,660","6,633",0,0
4/4/2016,Always-On,YouTube US,P11121,Tracking Pixel,Tracking Pixel,1x1,"1,743,725","30,340","1,238,044","680,924"
4/4/2016,Website Conversions,Pandora.com,P11208,New Product 300x600,Mobile Rich Media,300x600,"1,354,156","18,416",0,0
4/4/2016,Mobile Always-On,Pandora Mobile US,P11216,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,212,551","49,229","1,200,425","504,178"
4/4/2016,New Product Launch,NBCUni.com,P11166,Tracking Pixel,Tracking Pixel,1x1,"1,585,173","17,278",0,0
4/4/2016,Mobile Always-On,Mobvious,P11174,SL 728x90,In-Stream Tracking,728x90,"388,872","16,254",0,0
4/4/2016,Mobile Always-On,Pandora Mobile US,P11150,Tracking Pixel,Tracking Pixel,1x1,"1,438,601","31,649",0,0
4/4/2016,Mobile Always-On,Pandora Mobile US,P11151,SL 728x90,In-Stream Tracking,728x90,"146,626","4,398",0,0
4/4/2016,New Product Launch,Pandora Mobile US,P11202,Tracking Pixel,Tracking Pixel,1x1,"565,389","6,615",0,0
4/4/2016,Always-On,Pandora Mobile US,P11169,Wallet FEP,In-Stream Video,1920x1080,"1,725,252","89,540","1,587,231","1,539,614"
4/4/2016,Mobile Always-On,Pandora.com,P11135,Tracking Pixel,Tracking Pixel,1x1,"363,839","1,782",0,0
4/4/2016,New Product Launch,Pandora.com,P11195,Wallet FEP,In-Stream Video,1920x1080,"54,490",730,"50,130","35,592"
4/4/2016,Website Conversions,Pandora.com,P11247,Bag 300x250,Standard Banner,300x250,"594,750","20,399",0,0
4/4/2016,Website Conversions,Pandora Mobile US,P11180,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,532,643","11,954","1,348,725","822,722"
4/4/2016,Always-On,YouTube US,P11163,Tracking Pixel,Tracking Pixel,1x1,"824,630","19,708","634,965","330,181"
4/4/2016,Mobile Always-On,VEVO US,P11137,New Product 300x600,Mobile Rich Media,300x600,"1,403,891","41,274",0,0
4/4/2016,Website Conversions,VEVO US,P11136,Wallet FEP,In-Stream Video,1920x1080,"1,672,037","63,871","1,538,274","1,015,260"
4/4/2016,Always-On,YouTube US,P11190,SL 728x90,In-Stream Tracking,728x90,"1,459,128","15,466","1,327,806","637,346"
4/4/2016,Mobile Always-On,Pandora Mobile US,P11357,Bag 300x250,Standard Banner,300x250,"1,101,779","32,502",0,0
4/4/2016,New Product Launch,YouTube US,P11190,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"785,781","24,987","589,335","282,880"
4/4/2016,Website Conversions,Yahoo En Espanol,P11175,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"235,575","7,326","197,883","146,433"
4/4/2016,New Product Launch,Yahoo En Espanol,P11284,Tracking Pixel,Tracking Pixel,1x1,"529,794","9,748",0,0
4/4/2016,Website Conversions,YouTube US,P11182,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,700,222","82,460","1,462,190","628,741"
4/11/2016,Mobile Always-On,CBS Interactive US,P11162,New Product 300x600,Mobile Rich Media,300x600,"745,880","7,980",0,0
4/11/2016,New Product Launch,BuzzFeed,P11170,Wallet 300x250,HTML5 Standard Banner,300x250,"314,642","1,982",0,0
4/11/2016,Mobile Always-On,Fox Sports,P11185,New Product 300x600,Mobile Rich Media,300x600,"2,082,561","114,540",0,0
4/11/2016,New Product Launch,CBS Interactive US,P11162,Tracking Pixel,Tracking Pixel,1x1,"1,523,013","54,523",0,0
4/11/2016,Mobile Always-On,Fox Sports,P11165,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,758,792","40,452","1,442,209","1,139,345"
4/11/2016,New Product Launch,Fox.com,P11211,Tracking Pixel,Tracking Pixel,1x1,"426,241","10,528",0,0
4/11/2016,Website Conversions,NBCUni.com,P11200,Bag 300x250,Standard Banner,300x250,"2,018,770","74,896",0,0
4/11/2016,Website Conversions,Mobvious,P11192,Bag 300x250,Standard Banner,300x250,"1,104,367","22,970",0,0
4/11/2016,Website Conversions,Pandora.com,P11230,New Product 300x600,Mobile Rich Media,300x600,"82,670","3,273",0,0
4/11/2016,Website Conversions,NBCUni.com,P11166,Wallet 300x250,HTML5 Standard Banner,300x250,"1,682,793","78,249",0,0
4/11/2016,Website Conversions,NBCUni.com,P11166,Wallet FEP,In-Stream Video,1920x1080,"702,454","31,750","505,766","268,055"
4/11/2016,Website Conversions,Pandora.com,P11324,Wallet 300x250,HTML5 Standard Banner,300x250,"994,677","51,026",0,0
4/11/2016,New Product Launch,Hulu,P11191,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"943,830","24,728","726,749","406,979"
4/11/2016,Mobile Always-On,Pandora Mobile US,P11326,Tracking Pixel,Tracking Pixel,1x1,"1,206,089","7,115",0,0
4/11/2016,Mobile Always-On,Pandora Mobile US,P11359,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,203,016","10,586","1,046,623","429,115"
4/11/2016,Mobile Always-On,Mobvious,P11132,New Product 300x600,Mobile Rich Media,300x600,"1,317,950","54,563",0,0
4/11/2016,Always-On,Hulu,P11181,Bag 300x250,Standard Banner,300x250,"564,698","14,230","440,464","414,036"
4/11/2016,Mobile Always-On,NBCUni.com,P11177,Bag 300x250,Standard Banner,300x250,"3,295",114,0,0
4/11/2016,Mobile Always-On,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"721,035","16,006",0,0
4/11/2016,Always-On,VEVO US,P11112,SL 728x90,In-Stream Tracking,728x90,"348,368","19,055",0,0
4/11/2016,Always-On,Pandora.com,P11135,Wallet 300x250,HTML5 Standard Banner,300x250,"1,631,058","33,110",0,0
4/11/2016,Mobile Always-On,Pandora Mobile US,P11338,New Product 300x600,Mobile Rich Media,300x600,"1,094,725","3,612",0,0
4/11/2016,Mobile Always-On,Pandora Mobile US,P11255,New Product 300x600,Mobile Rich Media,300x600,"1,510,052","18,573",0,0
4/11/2016,New Product Launch,Mobvious,P11174,Bag 300x250,Standard Banner,300x250,"1,251,692","11,891",0,0
4/11/2016,New Product Launch,VEVO US,P11113,Wallet FEP,In-Stream Video,1920x1080,"810,166","25,763","607,624","473,946"
4/11/2016,Mobile Always-On,Pandora Mobile US,P11180,Wallet 300x250,HTML5 Standard Banner,300x250,"1,217,216","16,067",0,0
4/11/2016,Mobile Always-On,VEVO US,P11137,SL 728x90,In-Stream Tracking,728x90,"832,141","19,388",0,0
4/11/2016,Always-On,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"839,592","23,088",0,0
4/11/2016,Website Conversions,VEVO US,P11113,Bag 300x250,Standard Banner,300x250,"631,495","8,462",0,0
4/11/2016,Always-On,YouTube US,P11190,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,180,875","21,373","1,145,448","664,359"
4/11/2016,New Product Launch,Yahoo En Espanol,P11175,New Product 300x600,Mobile Rich Media,300x600,"874,855","34,469",0,0
4/11/2016,New Product Launch,Yahoo En Espanol,P11175,Tracking Pixel,Tracking Pixel,1x1,"460,291","20,989",0,0
4/11/2016,Website Conversions,Yahoo En Espanol,P11194,Tracking Pixel,Tracking Pixel,1x1,"528,919",899,0,0
4/11/2016,Website Conversions,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"357,899","4,760",0,0
4/11/2016,Website Conversions,Yahoo En Espanol,P11172,Bag 300x250,Standard Banner,300x250,"970,626","11,356",0,0
4/11/2016,Website Conversions,YouTube US,P11114,Tracking Pixel,Tracking Pixel,1x1,"161,147","1,772","132,140","121,568"
4/11/2016,Website Conversions,YouTube US,P11122,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"116,268","2,709","101,153","98,118"
4/18/2016,Always-On,Fox.com,P11154,Bag 300x250,Standard Banner,300x250,"624,927","3,937",0,0
4/18/2016,Always-On,Fox Sports,P11126,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"943,706","19,629","679,468","502,806"
4/18/2016,Always-On,Fox Sports,P11165,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"930,764","35,834","707,380","530,535"
4/18/2016,Mobile Always-On,Mobvious,P11167,Tracking Pixel,Tracking Pixel,1x1,"87,682",885,0,0
4/18/2016,Branding Campaign,Fox.com,P11240,Wallet 300x250,HTML5 Standard Banner,300x250,"586,233","12,721",0,0
4/18/2016,Always-On,Fox.com,P11197,Tracking Pixel,Tracking Pixel,1x1,"704,429","6,692",0,0
4/18/2016,Mobile Always-On,Hulu,P11130,SL 728x90,In-Stream Tracking,728x90,"1,848,662","44,552","1,534,389","1,457,669"
4/18/2016,Mobile Always-On,Hulu,P11193,Wallet 300x250,HTML5 Standard Banner,300x250,"1,643,256","87,421","1,150,279","506,122"
4/18/2016,Branding Campaign,IHeartRadio.com,P11188,Bag 300x250,Standard Banner,300x250,"578,911","28,250",0,0
4/18/2016,Branding Campaign,IHeartRadio.com,P11188,Tracking Pixel,Tracking Pixel,1x1,"146,547","7,488",0,0
4/18/2016,Always-On,IHeartRadio.com,P11187,SL 728x90,In-Stream Tracking,728x90,"1,522,431","77,187",0,0
4/18/2016,Always-On,Hulu,P11157,New Product 300x600,Mobile Rich Media,300x600,"551,579","3,805","424,715","322,783"
4/18/2016,Always-On,IHeartRadio.com,P11188,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,992,954","75,134","1,614,292","1,388,291"
4/18/2016,Always-On,CBS Interactive US,P11119,New Product 300x600,Mobile Rich Media,300x600,"1,210,411","17,672",0,0
4/18/2016,Always-On,Pandora Mobile US,P11209,New Product 300x600,Mobile Rich Media,300x600,"1,486,360","67,629",0,0
4/18/2016,Mobile Always-On,VEVO US,P11178,Bag 300x250,Standard Banner,300x250,"659,817","13,196",0,0
4/18/2016,Always-On,NBCUni.com,P11166,New Product 300x600,Mobile Rich Media,300x600,"1,154,748","33,025",0,0
4/18/2016,Branding Campaign,Mobvious,P11134,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"610,114","14,215","475,888","233,185"
4/18/2016,New Product Launch,NBCUni.com,P11200,Wallet 300x250,HTML5 Standard Banner,300x250,"1,674,121","42,020",0,0
4/18/2016,Mobile Always-On,Pandora Mobile US,P11202,Bag 300x250,Standard Banner,300x250,"1,097,029","20,295",0,0
4/18/2016,New Product Launch,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"853,534","45,920",0,0
4/18/2016,Always-On,Pandora.com,P11179,SL 728x90,In-Stream Tracking,728x90,"1,310,543","19,396",0,0
4/18/2016,Mobile Always-On,Pandora Mobile US,P11333,SL 728x90,In-Stream Tracking,728x90,"835,140","20,878",0,0
4/18/2016,New Product Launch,Pandora Mobile US,P11150,SL 728x90,In-Stream Tracking,728x90,"1,626,414","26,998",0,0
4/18/2016,Mobile Always-On,Pandora Mobile US,P11169,Tracking Pixel,Tracking Pixel,1x1,"793,274","13,089",0,0
